order_id,order_date,ship_date,delivery_date,region,warehouse,product_category,unit_price,quantity,order_status,delay_reason,carrier
ORD-d11593e2,2024-05-26,2024-05-29,2024-06-06,West,WH-C,Apparel,116.32,4,Delivered,Carrier Delay,Carrier A
ORD-71d4a640,2024-06-07,2024-06-07,2024-06-14,East,WH-D,Accessories,84.94,1,Delivered,,Carrier C
ORD-18fa4f8c,2024-06-11,2024-06-14,2024-06-20,South,WH-C,Office,45.23,1,Delivered,,Carrier C
ORD-b25ddab8,2024-08-31,2024-09-01,2024-09-02,South,WH-D,Electronics,79.57,3,Delivered,,Carrier B
ORD-73184e1a,2024-10-22,2024-10-23,2024-10-25,South,WH-B,Electronics,97.59,4,Delivered,,Carrier B
ORD-664dc270,2024-02-10,2024-02-12,2024-02-18,North,WH-D,Home,9.98,1,Delivered,,Carrier A
ORD-085474e5,2024-02-19,2024-02-20,2024-02-24,North,WH-A,Electronics,93.11,1,Delivered,,Carrier A
ORD-a09dfca1,2024-05-25,2024-05-27,2024-06-04,West,WH-D,Office,47.78,3,Delivered,,Carrier A
ORD-5ce734cf,2024-06-07,2024-06-09,2024-06-17,West,WH-B,Apparel,65.24,1,Delivered,,Carrier A
ORD-b35f3241,2024-06-18,2024-06-19,2024-06-20,North,WH-C,Accessories,88.55,3,Delivered,,Carrier B
ORD-d8904b82,2024-06-29,2024-07-01,2024-07-04,North,WH-A,Home,46.14,4,Delivered,,Carrier A
ORD-df5b1209,2024-10-08,2024-10-08,,West,WH-B,Accessories,117.03,3,Backorder,,Carrier B
ORD-4a02a265,2024-12-12,2024-12-13,2024-12-22,Central,WH-B,Home,108.97,1,Delivered,,Carrier D
ORD-a66c99f1,2024-01-27,2024-01-27,2024-02-05,North,WH-D,Apparel,82.45,4,Delivered,,Carrier D
ORD-d8522539,2024-02-22,2024-02-25,2024-03-04,North,WH-A,Electronics,71.01,4,Delivered,Carrier Delay,Carrier D
ORD-74a4de90,2024-06-27,2024-06-30,2024-07-06,North,WH-A,Electronics,42.85,1,Delivered,,Carrier C
ORD-fcf4087c,2024-07-27,2024-07-30,2024-08-01,West,WH-C,Home,76.94,3,Delivered,,Carrier D
ORD-7ffd90f0,2024-11-06,2024-11-06,2024-11-08,South,WH-A,Home,49.78,1,Delivered,,Carrier C
ORD-61b074cd,2024-12-11,2024-12-13,,East,WH-D,Electronics,26.04,1,Backorder,,Carrier A
ORD-82083121,2024-01-09,2024-01-10,,North,WH-A,Apparel,67.66,1,Backorder,,Carrier B
ORD-076cc5f3,2024-02-15,2024-02-16,2024-02-21,West,WH-C,Electronics,14.92,1,Delivered,,Carrier C
ORD-74c236af,2024-03-08,2024-03-10,,South,WH-A,Office,160.9,4,Backorder,,Carrier D
ORD-5f766dae,2024-05-29,2024-05-31,2024-06-08,East,WH-D,Office,26.57,1,Shipped,,Carrier D
ORD-0e7e15ae,2024-07-10,2024-07-10,2024-07-16,South,WH-A,Apparel,108.97,1,Delivered,,Carrier A
ORD-eaeb9c72,2024-07-26,2024-07-27,2024-08-01,South,WH-A,Office,15.88,3,Shipped,,Carrier D
ORD-d6ca1ad7,2024-12-11,2024-12-12,,West,WH-B,Accessories,48.63,3,Backorder,,Carrier D
ORD-5cfc468e,2024-01-10,2024-01-12,,Central,WH-A,Apparel,60.74,4,Delivered,,Carrier D
ORD-17b6106c,2024-02-26,2024-03-02,2024-03-11,North,WH-D,Office,23.87,1,Shipped,,Carrier A
ORD-50b157f0,2024-07-17,2024-07-20,2024-07-27,East,WH-A,Accessories,117.3,1,Delivered,,Carrier B
ORD-39e96c71,2024-09-14,2024-09-15,2024-09-21,East,WH-A,Office,88.8,3,Shipped,,Carrier B
ORD-6f493f61,2024-09-22,2024-09-25,2024-10-04,West,WH-B,Accessories,97.84,3,Delivered,Carrier Delay,Carrier A
ORD-a71ca52b,2024-03-09,2024-03-10,2024-03-18,South,WH-D,Office,42.57,1,Delivered,,Carrier B
ORD-be4cf6e2,2024-05-07,2024-05-12,2024-05-21,West,WH-C,Apparel,99.02,1,Delivered,Weather,Carrier C
ORD-b2d752f3,2024-06-01,2024-06-02,2024-06-11,South,WH-D,Office,10.12,4,Delivered,,Carrier B
ORD-d6428a3c,2024-06-10,2024-06-12,2024-06-13,West,WH-D,Electronics,53.99,1,Delivered,,Carrier D
ORD-c9d894d4,2024-09-13,2024-09-16,2024-09-24,North,WH-D,Electronics,86.08,3,Delivered,Carrier Delay,Carrier D
ORD-0043f1d9,2024-11-10,2024-11-12,2024-11-15,Central,WH-A,Electronics,66.82,1,Delivered,,Carrier C
ORD-4db511ce,2024-12-26,2024-12-27,2024-12-28,Central,WH-B,Office,146.99,1,Shipped,,Carrier C
ORD-fa5cf9d4,2024-05-09,2024-05-10,2024-05-14,North,WH-B,Office,86.7,3,Delivered,,Carrier C
ORD-0dbc23b0,2024-08-10,2024-08-11,2024-08-12,Central,WH-D,Home,126.49,1,Delivered,,Carrier D
ORD-94fe074d,2024-08-20,2024-08-22,2024-08-23,South,WH-A,Home,72.39,1,Delivered,,Carrier C
ORD-61955d0f,2024-09-12,2024-09-17,,East,WH-C,Electronics,20.1,1,Backorder,,Carrier A
ORD-67821bf5,2024-09-29,2024-10-02,2024-10-06,West,WH-B,Office,97.27,2,Shipped,,Carrier A
ORD-8aab4325,2024-12-20,2024-12-23,2024-12-25,South,WH-B,Electronics,109.59,1,Delivered,,Carrier D
ORD-13b49762,2024-12-22,2024-12-22,2024-12-23,South,WH-C,Electronics,113.69,4,Delivered,,Carrier D
ORD-d3379e3d,2024-02-11,2024-02-12,2024-02-18,Central,WH-A,Office,80.93,3,Delivered,,Carrier D
ORD-f6d309f6,2024-05-07,2024-05-08,2024-05-10,Central,WH-B,Office,26.77,3,Delivered,,Carrier A
ORD-21e3fb54,2024-09-10,2024-09-12,2024-09-19,North,WH-D,Accessories,7.12,3,Delivered,,Carrier D
ORD-93c21287,2024-10-05,2024-10-06,2024-10-15,South,WH-B,Apparel,54.84,4,Shipped,,Carrier A
ORD-63e91bc3,2024-01-18,2024-01-20,2024-01-24,Central,WH-C,Accessories,87.87,3,Delivered,,Carrier D
ORD-b26a1b72,2024-01-25,2024-01-26,2024-02-04,Central,WH-B,Home,45.94,3,Delivered,,Carrier D
ORD-fbcf4e3f,2024-05-16,2024-05-17,2024-05-26,East,WH-D,Apparel,80.25,4,Shipped,,Carrier B
ORD-ca2895c1,2024-05-24,2024-05-24,2024-06-01,Central,WH-C,Accessories,82.67,4,Delivered,,Carrier C
ORD-22c166cc,2024-06-24,2024-06-26,2024-06-27,Central,WH-B,Apparel,48.18,1,Delivered,,Carrier B
ORD-ac7d976f,2024-09-27,2024-09-29,2024-10-03,East,WH-C,Apparel,118.56,1,Delivered,,Carrier B
ORD-c92257d3,2024-10-07,2024-10-07,2024-10-09,East,WH-A,Home,79.2,3,Delivered,,Carrier D
ORD-cb99bd91,2024-10-23,2024-10-23,2024-10-31,West,WH-C,Office,107.52,1,Delivered,,Carrier A
ORD-3f34bf4a,2024-01-09,2024-01-11,2024-01-15,North,WH-D,Apparel,55.48,4,Delivered,,Carrier A
ORD-43ce6d55,2024-03-25,2024-03-25,2024-04-02,South,WH-C,Apparel,42.82,4,Delivered,,Carrier C
ORD-380edafb,2024-05-25,2024-05-26,2024-05-31,South,WH-A,Home,82.89,2,Delivered,,Carrier B
ORD-2fa0cc65,2024-08-04,2024-08-05,2024-08-14,North,WH-C,Office,119.28,1,Delivered,,Carrier A
ORD-7d5a97ba,2024-09-20,2024-09-21,2024-09-24,Central,WH-B,Accessories,41.39,1,Delivered,,Carrier D
ORD-3b8c028f,2024-10-08,2024-10-09,2024-10-14,East,WH-A,Office,48.05,1,Delivered,,Carrier D
ORD-080a96d9,2024-11-02,2024-11-04,2024-11-05,East,WH-A,Electronics,122.29,4,Delivered,,Carrier C
ORD-fb2335a7,2024-11-14,2024-11-14,2024-11-16,West,WH-B,Home,119.98,4,Delivered,,Carrier B
ORD-56441e0c,2024-04-07,2024-04-11,2024-04-12,South,WH-C,Office,76.71,2,Delivered,,Carrier B
ORD-56062a02,2024-05-29,2024-05-30,2024-06-06,North,WH-B,Apparel,136.29,2,Shipped,,Carrier A
ORD-9ea5be4d,2024-06-29,2024-06-29,2024-07-05,West,WH-C,Accessories,31.66,1,Delivered,,Carrier C
ORD-9cd9e7a6,2024-08-05,2024-08-07,2024-08-16,Central,WH-C,Electronics,95.5,4,Delivered,Weather,Carrier D
ORD-9e4caee8,2024-01-30,2024-02-03,2024-02-10,South,WH-A,Apparel,46.93,4,Delivered,Weather,Carrier A
ORD-22c439ae,2024-02-09,2024-02-09,2024-02-13,Central,WH-C,Office,133.14,4,Delivered,,Carrier C
ORD-4a9fd961,2024-04-02,2024-04-06,2024-04-07,East,WH-B,Apparel,38.55,1,Delivered,,Carrier A
ORD-07ac4801,2024-05-14,2024-05-15,,South,WH-D,Accessories,104.56,3,Backorder,,Carrier D
ORD-a0cc59b9,2024-07-10,2024-07-10,2024-07-14,South,WH-B,Home,10.18,1,Delivered,,Carrier C
ORD-c2f01a6e,2024-07-11,2024-07-13,2024-07-20,South,WH-D,Accessories,110.01,1,Delivered,,Carrier A
ORD-ddec6ac6,2024-11-11,2024-11-15,2024-11-19,East,WH-D,Apparel,46.01,2,Delivered,,Carrier B
ORD-1ea4e3dc,2024-04-22,2024-04-22,2024-05-01,East,WH-D,Electronics,147.57,2,Shipped,,Carrier D
ORD-ba8cbbba,2024-06-11,2024-06-14,2024-06-18,East,WH-A,Accessories,146.8,3,Delivered,,Carrier C
ORD-9e740fc2,2024-08-21,2024-08-23,2024-09-01,Central,WH-D,Office,105.58,1,Delivered,Carrier Delay,Carrier C
ORD-8ebea767,2024-01-23,2024-01-26,2024-02-02,South,WH-C,Accessories,104.69,4,Shipped,,Carrier A
ORD-7ab3fa37,2024-04-05,2024-04-05,2024-04-06,South,WH-A,Electronics,4.79,1,Shipped,,Carrier B
ORD-0457c963,2024-04-15,2024-04-19,2024-04-26,South,WH-D,Electronics,129.37,1,Delivered,Inventory Shortage,Carrier D
ORD-b1b8e335,2024-06-06,2024-06-08,2024-06-16,North,WH-B,Electronics,53.27,1,Delivered,,Carrier D
ORD-c36c84b0,2024-08-01,2024-08-02,2024-08-03,North,WH-A,Electronics,87.74,1,Delivered,,Carrier A
ORD-47dcc56a,2024-09-03,2024-09-03,2024-09-07,East,WH-A,Accessories,167.54,3,Delivered,,Carrier B
ORD-b001c9e8,2024-11-22,2024-11-24,2024-12-03,West,WH-D,Office,70.65,1,Shipped,,Carrier D
ORD-b7b0c7ae,2024-05-04,2024-05-06,2024-05-11,North,WH-D,Electronics,22.26,1,Delivered,,Carrier A
ORD-aca0cf2d,2024-10-07,2024-10-11,2024-10-14,Central,WH-A,Accessories,107.48,3,Delivered,,Carrier A
ORD-d15f10a5,2024-11-12,2024-11-15,2024-11-22,North,WH-C,Accessories,83.78,1,Delivered,,Carrier A
ORD-5864cfde,2024-11-19,2024-11-20,2024-11-26,East,WH-A,Home,38.07,4,Delivered,,Carrier D
ORD-dbee7f3c,2024-07-29,2024-07-29,2024-07-31,North,WH-D,Apparel,159.75,4,Delivered,,Carrier B
ORD-c9427822,2024-11-15,2024-11-19,2024-11-22,West,WH-C,Apparel,61.78,3,Delivered,,Carrier C
ORD-a3cd9bc0,2024-11-23,2024-11-24,2024-12-03,East,WH-A,Accessories,48.7,3,Delivered,,Carrier B
ORD-bd277a63,2024-04-24,2024-04-24,2024-04-28,North,WH-D,Accessories,108.28,2,Delivered,,Carrier A
ORD-f4fc3cda,2024-08-25,2024-08-28,2024-09-03,East,WH-B,Office,143.96,1,Delivered,,Carrier B
ORD-9da08a2a,2024-10-08,2024-10-10,2024-10-15,South,WH-C,Apparel,102.53,4,Delivered,,Carrier A
ORD-4025f5de,2024-11-30,2024-12-01,2024-12-04,Central,WH-A,Accessories,64.36,1,Delivered,,Carrier D
ORD-d314adf9,2024-01-01,2024-01-04,2024-01-05,North,WH-C,Electronics,89.69,3,Delivered,,Carrier C
ORD-78c2de09,2024-01-04,2024-01-06,2024-01-09,Central,WH-D,Home,81.54,1,Delivered,,Carrier C
ORD-7e6bab49,2024-01-29,2024-01-30,2024-02-01,South,WH-A,Home,15.53,3,Delivered,,Carrier A
ORD-776478b3,2024-05-05,2024-05-07,2024-05-12,East,WH-D,Office,41.95,1,Shipped,,Carrier C
ORD-c3933642,2024-05-05,2024-05-05,2024-05-06,East,WH-B,Accessories,66.33,4,Delivered,,Carrier C
ORD-9df5b7a9,2024-05-30,2024-05-31,,West,WH-B,Electronics,71.56,1,Backorder,,Carrier C
ORD-3ba36613,2024-06-29,2024-06-30,2024-07-06,South,WH-D,Home,136.95,2,Delivered,,Carrier C
ORD-13442aec,2024-08-15,2024-08-15,2024-08-20,East,WH-D,Office,64.0,4,Delivered,,Carrier D
ORD-91cad445,2024-01-14,2024-01-15,2024-01-19,East,WH-D,Accessories,50.19,1,Delivered,,Carrier A
ORD-19c56d7c,2024-02-09,2024-02-10,2024-02-17,Central,WH-A,Home,0.78,2,Delivered,,Carrier B
ORD-0c1763e8,2024-03-05,2024-03-05,2024-03-11,South,WH-C,Electronics,101.95,1,Shipped,,Carrier A
ORD-df80427e,2024-05-24,2024-05-27,2024-05-31,Central,WH-A,Accessories,114.27,1,Shipped,,Carrier D
ORD-ea340552,2024-06-29,2024-06-29,2024-07-03,South,WH-A,Accessories,95.92,1,Delivered,,Carrier C
ORD-a78b46a8,2024-07-15,2024-07-18,2024-07-19,Central,WH-D,Apparel,15.05,4,Delivered,,Carrier C
ORD-37d1ec46,2024-08-20,2024-08-22,2024-08-28,Central,WH-C,Apparel,65.2,1,Delivered,,Carrier D
ORD-4976cff6,2024-08-29,2024-08-30,2024-09-04,North,WH-D,Home,47.65,3,Delivered,,Carrier A
ORD-e38654c5,2024-09-10,2024-09-13,2024-09-14,Central,WH-B,Accessories,155.59,1,Delivered,,Carrier B
ORD-03246747,2024-10-21,2024-10-23,2024-10-31,South,WH-B,Office,64.65,1,Delivered,,Carrier C
ORD-33059cc1,2024-11-23,2024-11-23,2024-11-24,West,WH-B,Electronics,88.09,1,Delivered,,Carrier C
ORD-f33a78f1,2024-04-19,2024-04-21,2024-04-23,North,WH-B,Accessories,72.17,2,Delivered,,Carrier C
ORD-00371e55,2024-05-16,2024-05-18,2024-05-20,West,WH-A,Electronics,38.31,1,Delivered,,Carrier C
ORD-6dfb4bab,2024-07-07,2024-07-08,2024-07-13,Central,WH-C,Home,3.8,2,Delivered,,Carrier B
ORD-20bdb45d,2024-09-06,2024-09-06,2024-09-12,West,WH-C,Accessories,90.3,1,Delivered,,Carrier A
ORD-e462ff07,2024-09-06,2024-09-08,2024-09-09,West,WH-B,Accessories,27.16,1,Delivered,,Carrier D
ORD-98168407,2024-11-11,2024-11-11,2024-11-20,East,WH-D,Office,62.4,1,Delivered,,Carrier A
ORD-89c9ecd6,2024-11-22,2024-11-23,2024-11-30,South,WH-D,Apparel,81.18,4,Delivered,,Carrier B
ORD-9d8207a0,2024-06-05,2024-06-07,2024-06-10,East,WH-B,Apparel,33.67,4,Delivered,,Carrier B
ORD-cf2f320d,2024-06-15,2024-06-18,2024-06-21,Central,WH-A,Apparel,29.73,2,Delivered,,Carrier D
ORD-734a033c,2024-07-17,2024-07-18,,North,WH-D,Office,86.74,2,Backorder,,Carrier D
ORD-d5570ab2,2024-07-22,2024-07-24,2024-07-25,South,WH-D,Electronics,85.09,1,Delivered,,Carrier B
ORD-85f3047f,2024-07-03,2024-07-03,2024-07-05,Central,WH-B,Apparel,75.05,1,Delivered,,Carrier A
ORD-0b17fc54,2024-08-14,2024-08-15,2024-08-16,South,WH-A,Apparel,17.41,1,Shipped,,Carrier C
ORD-ce5f9847,2024-10-08,2024-10-11,2024-10-18,Central,WH-D,Accessories,107.37,1,Shipped,,Carrier A
ORD-3b308fed,2024-10-12,2024-10-13,2024-10-14,East,WH-A,Apparel,63.94,4,Cancelled,,Carrier D
ORD-c421970e,2024-01-04,2024-01-07,2024-01-08,West,WH-D,Apparel,88.48,4,Delivered,,Carrier B
ORD-09b21cf7,2024-01-18,2024-01-19,,Central,WH-B,Accessories,3.81,3,Backorder,,Carrier B
ORD-b3ead3de,2024-06-03,2024-06-05,2024-06-13,Central,WH-C,Apparel,137.78,1,Delivered,,Carrier C
ORD-908cd2ca,2024-06-17,2024-06-17,2024-06-21,Central,WH-A,Apparel,108.84,3,Shipped,,Carrier D
ORD-32e0c86d,2024-06-29,2024-07-01,2024-07-02,North,WH-A,Apparel,58.19,1,Delivered,,Carrier D
ORD-1c1e53ab,2024-07-02,2024-07-04,,Central,WH-A,Apparel,131.95,2,Backorder,,Carrier D
ORD-05580894,2024-08-09,2024-08-10,2024-08-18,Central,WH-A,Accessories,183.9,1,Shipped,,Carrier A
ORD-b604c12f,2024-09-28,2024-09-29,2024-09-30,South,WH-A,Office,53.71,1,Delivered,,Carrier D
ORD-b2be93c1,2024-10-02,2024-10-02,2024-10-06,North,WH-D,Apparel,52.09,1,Delivered,,Carrier D
ORD-8894f23d,2024-01-01,2024-01-02,,West,WH-C,Accessories,54.07,3,Backorder,,Carrier A
ORD-c719d0ca,2024-02-06,2024-02-06,2024-02-11,East,WH-D,Apparel,100.37,1,Delivered,,Carrier A
ORD-fdc4eab1,2024-03-22,2024-03-23,2024-04-01,Central,WH-D,Home,76.93,4,Delivered,,Carrier B
ORD-b749a1bb,2024-04-25,2024-04-26,2024-05-05,North,WH-A,Accessories,87.87,2,Delivered,,Carrier A
ORD-9f7dcb68,2024-05-26,2024-05-27,2024-05-28,South,WH-C,Office,100.65,1,Delivered,,Carrier C
ORD-53d4821c,2024-07-14,2024-07-15,2024-07-24,West,WH-C,Home,114.71,1,Delivered,,Carrier D
ORD-342f38e2,2024-07-24,2024-07-26,2024-07-29,Central,WH-C,Office,81.06,1,Delivered,,Carrier B
ORD-ac8ca0a5,2024-08-05,2024-08-06,2024-08-07,Central,WH-D,Apparel,77.9,3,Delivered,,Carrier C
ORD-4bf47e9a,2024-12-02,2024-12-07,2024-12-09,West,WH-C,Home,83.5,1,Delivered,,Carrier C
ORD-3e5e8851,2024-05-26,2024-05-26,2024-06-03,West,WH-B,Electronics,180.29,2,Delivered,,Carrier B
ORD-e4a497d4,2024-06-24,2024-06-25,2024-06-30,South,WH-A,Apparel,108.49,4,Delivered,,Carrier D
ORD-eee9da89,2024-07-12,2024-07-14,,Central,WH-A,Apparel,36.86,1,Backorder,,Carrier D
ORD-408bf3a2,2024-09-12,2024-09-14,2024-09-15,North,WH-A,Apparel,73.69,1,Shipped,,Carrier D
ORD-7a104e89,2024-10-14,2024-10-19,2024-10-28,West,WH-A,Electronics,58.56,3,Shipped,,Carrier C
ORD-19f232f3,2024-10-15,2024-10-15,2024-10-21,North,WH-A,Office,99.72,2,Delivered,,Carrier D
ORD-7e860e52,2024-10-26,2024-10-28,2024-10-29,Central,WH-C,Accessories,113.34,4,Delivered,,Carrier A
ORD-415cf6ea,2024-01-10,2024-01-13,2024-01-22,South,WH-D,Office,101.24,1,Shipped,,Carrier A
ORD-c2fd6800,2024-03-15,2024-03-18,2024-03-23,Central,WH-C,Apparel,114.33,1,Delivered,,Carrier A
ORD-14cf1d27,2024-03-16,2024-03-17,,Central,WH-B,Accessories,22.12,3,Backorder,,Carrier B
ORD-de44af78,2024-03-31,2024-04-02,2024-04-08,East,WH-B,Electronics,130.35,1,Delivered,,Carrier B
ORD-8f3600f0,2024-04-16,2024-04-17,2024-04-18,East,WH-D,Home,146.13,1,Delivered,,Carrier D
ORD-350cd659,2024-06-22,2024-06-24,2024-07-03,South,WH-A,Electronics,104.92,1,Delivered,Carrier Delay,Carrier C
ORD-131f0337,2024-06-23,2024-06-25,2024-06-27,Central,WH-C,Home,36.57,1,Delivered,,Carrier C
ORD-14b59c15,2024-06-30,2024-07-03,2024-07-06,South,WH-D,Office,164.57,1,Delivered,,Carrier A
ORD-4a6a6db6,2024-10-04,2024-10-05,2024-10-12,West,WH-A,Accessories,92.28,1,Delivered,,Carrier A
ORD-5ed0f9b4,2024-10-16,2024-10-22,2024-10-27,East,WH-A,Accessories,30.52,1,Delivered,Weather,Carrier C
ORD-4b436cc3,2024-12-19,2024-12-21,2024-12-22,West,WH-D,Apparel,54.75,1,Delivered,,Carrier C
ORD-ec6b5252,2024-01-05,2024-01-08,2024-01-17,West,WH-D,Accessories,90.92,3,Shipped,,Carrier A
ORD-1cb8432f,2024-01-11,2024-01-13,2024-01-15,East,WH-A,Office,86.49,1,Delivered,,Carrier B
ORD-e04c590a,2024-01-28,2024-01-29,2024-01-31,South,WH-C,Office,37.71,3,Delivered,,Carrier C
ORD-fb7ee194,2024-04-14,2024-04-14,2024-04-15,North,WH-C,Apparel,55.36,1,Delivered,,Carrier C
ORD-4538d707,2024-08-08,2024-08-09,2024-08-15,East,WH-A,Accessories,39.05,1,Delivered,,Carrier B
ORD-821bb672,2024-11-22,2024-11-23,2024-11-28,East,WH-B,Accessories,168.08,3,Delivered,,Carrier C
ORD-2eabea03,2024-12-23,2024-12-24,2024-12-30,South,WH-D,Apparel,65.76,3,Delivered,,Carrier B
ORD-b32b63c6,2024-02-28,2024-03-01,2024-03-09,East,WH-B,Apparel,185.68,1,Delivered,,Carrier B
ORD-c58c6953,2024-03-13,2024-03-14,,Central,WH-C,Apparel,103.92,1,Backorder,,Carrier A
ORD-e3b20650,2024-04-03,2024-04-05,2024-04-12,North,WH-D,Accessories,96.27,1,Delivered,,Carrier A
ORD-e554ff18,2024-08-17,2024-08-19,2024-08-22,Central,WH-A,Office,35.48,1,Delivered,,Carrier C
ORD-f2c8bf0c,2024-08-17,2024-08-19,2024-08-23,West,WH-C,Office,57.62,4,Delivered,,Carrier B
ORD-c5bbfbfe,2024-08-23,2024-08-25,2024-08-29,Central,WH-C,Office,91.82,4,Shipped,,Carrier B
ORD-88b8338a,2024-09-06,2024-09-09,2024-09-16,South,WH-A,Accessories,49.37,3,Delivered,,Carrier D
ORD-e9eb95b7,2024-09-07,2024-09-07,2024-09-13,Central,WH-A,Accessories,76.22,3,Delivered,,Carrier C
ORD-a0d0768e,2024-09-19,2024-09-20,2024-09-23,South,WH-D,Electronics,86.54,1,Delivered,,Carrier D
ORD-ded62da8,2024-11-11,2024-11-11,2024-11-18,North,WH-A,Apparel,41.94,1,Delivered,,Carrier D
ORD-33d58ac8,2024-12-14,2024-12-16,2024-12-24,East,WH-C,Accessories,113.48,3,Delivered,,Carrier C
ORD-a0f77898,2024-04-27,2024-04-28,2024-05-06,East,WH-B,Home,65.84,2,Delivered,,Carrier D
ORD-a9f07630,2024-08-07,2024-08-07,2024-08-15,East,WH-C,Apparel,42.34,2,Shipped,,Carrier D
ORD-95747b61,2024-09-01,2024-09-03,2024-09-12,West,WH-C,Home,3.58,2,Delivered,Fulfillment Issue,Carrier C
ORD-9bfa2573,2024-09-19,2024-09-19,2024-09-25,Central,WH-B,Accessories,46.15,3,Delivered,,Carrier B
ORD-cdf8ec1a,2024-10-17,2024-10-19,,East,WH-B,Accessories,115.33,1,Backorder,,Carrier D
ORD-ac31032b,2024-12-10,2024-12-13,,South,WH-B,Apparel,26.44,4,Backorder,,Carrier D
ORD-501bf076,2024-12-29,2024-12-30,,South,WH-D,Office,129.17,1,Backorder,,Carrier B
ORD-24027463,2024-02-26,2024-02-29,2024-03-02,Central,WH-C,Office,116.14,4,Shipped,,Carrier C
ORD-82da043a,2024-03-29,2024-03-31,2024-04-05,Central,WH-A,Office,24.73,1,Delivered,,Carrier A
ORD-237b11f8,2024-05-16,2024-05-18,2024-05-22,North,WH-B,Home,40.61,1,Delivered,,Carrier D
ORD-ef2189a8,2024-06-19,2024-06-19,,North,WH-D,Home,102.74,1,Backorder,,Carrier C
ORD-32f16895,2024-07-10,2024-07-11,2024-07-16,Central,WH-C,Home,81.69,1,Delivered,,Carrier A
ORD-6bfe0cf9,2024-01-05,2024-01-05,2024-01-14,East,WH-B,Accessories,13.89,1,Delivered,,Carrier B
ORD-4cb67ef0,2024-04-01,2024-04-01,2024-04-02,East,WH-C,Home,125.22,1,Shipped,,Carrier D
ORD-f69145a5,2024-04-10,2024-04-13,2024-04-14,West,WH-A,Office,8.25,1,Delivered,,Carrier C
ORD-be4752c1,2024-08-10,2024-08-13,2024-08-22,South,WH-B,Home,40.6,2,Delivered,Fulfillment Issue,Carrier D
ORD-b15de103,2024-09-19,2024-09-19,,North,WH-A,Apparel,70.03,1,Backorder,,Carrier C
ORD-2cd675df,2024-02-02,2024-02-02,2024-02-08,East,WH-C,Home,118.57,4,Delivered,,Carrier D
ORD-238a322a,2024-05-08,2024-05-09,2024-05-11,West,WH-C,Accessories,67.78,3,Delivered,,Carrier D
ORD-9f7031e7,2024-06-10,2024-06-13,2024-06-17,South,WH-A,Apparel,28.89,2,Delivered,,Carrier B
ORD-4d7c45ea,2024-06-12,2024-06-13,2024-06-15,North,WH-B,Apparel,109.81,3,Delivered,,Carrier D
ORD-4c56bc2a,2024-07-01,2024-07-04,2024-07-12,North,WH-D,Accessories,57.91,1,Delivered,Carrier Delay,Carrier A
ORD-1072ea77,2024-08-16,2024-08-16,2024-08-24,Central,WH-A,Electronics,36.11,1,Delivered,,Carrier C
ORD-f62b3c83,2024-10-16,2024-10-17,2024-10-19,North,WH-D,Home,58.4,4,Delivered,,Carrier B
ORD-877b368a,2024-11-02,2024-11-02,2024-11-03,East,WH-D,Apparel,26.53,1,Delivered,,Carrier B
ORD-65b4fe50,2024-11-11,2024-11-11,2024-11-17,South,WH-A,Electronics,102.38,3,Delivered,,Carrier C
ORD-b27da81e,2024-02-29,2024-03-01,2024-03-10,East,WH-D,Office,74.15,1,Cancelled,,Carrier C
ORD-7e5762a4,2024-11-04,2024-11-05,2024-11-12,South,WH-B,Accessories,12.0,2,Delivered,,Carrier D
ORD-43eed8f8,2024-12-19,2024-12-20,2024-12-23,Central,WH-D,Accessories,77.32,3,Delivered,,Carrier C
ORD-c7cae431,2024-12-30,2024-12-31,2025-01-08,West,WH-B,Electronics,103.19,1,Shipped,,Carrier D
ORD-8d71eda2,2024-01-19,2024-01-20,2024-01-21,West,WH-C,Apparel,121.91,1,Delivered,,Carrier C
ORD-d16ef7cf,2024-01-20,2024-01-21,2024-01-25,Central,WH-B,Home,97.49,4,Delivered,,Carrier C
ORD-d31636d2,2024-06-16,2024-06-16,2024-06-19,North,WH-D,Office,77.64,1,Delivered,,Carrier C
ORD-8fada411,2024-06-23,2024-06-26,2024-06-30,West,WH-C,Accessories,12.23,4,Delivered,,Carrier B
ORD-9df607b5,2024-08-14,2024-08-15,,Central,WH-C,Apparel,120.26,1,Backorder,,Carrier D
ORD-3140131a,2024-09-02,2024-09-03,2024-09-04,West,WH-D,Apparel,93.75,4,Cancelled,,Carrier B
ORD-d796314a,2024-10-21,2024-10-23,2024-10-26,West,WH-D,Apparel,40.46,4,Delivered,,Carrier C
ORD-c1fa00a0,2024-12-23,2024-12-27,2025-01-03,South,WH-C,Home,105.76,3,Delivered,Weather,Carrier D
ORD-e478e152,2024-04-08,2024-04-10,2024-04-17,North,WH-B,Apparel,86.16,1,Delivered,,Carrier C
ORD-22143560,2024-04-22,2024-04-23,2024-04-29,West,WH-D,Home,106.61,2,Delivered,,Carrier D
ORD-250d5642,2024-04-23,2024-04-24,2024-04-27,North,WH-B,Electronics,39.16,3,Delivered,,Carrier A
ORD-1d3e5ec8,2024-05-01,2024-05-01,2024-05-07,North,WH-C,Home,125.6,1,Delivered,,Carrier B
ORD-1d6e4241,2024-09-17,2024-09-18,2024-09-22,North,WH-B,Electronics,162.73,1,Delivered,,Carrier B
